price_level,address_verified,has_website,has_email,has_social,has_phone,socials_count,instagram_engagement_rate,reviews_count_30d,reviews_count_90d,beam_velocity_reviews_per_month,sentiment_avg,sentiment_positive_pct_360d,sentiment_negative_pct_360d,log_reviews_total_count,log_instagram_followers,log_instagram_post_count,log_reviews_count_360d,log_website_domain_age,review_recency_ratio,has_description,description_length,tag_dine_in,tag_takeout,tag_delivery,tag_drive_through,tag_curbside,tag_alcohol,tag_beer,tag_cocktails,tag_coffee,tag_late_night_food,tag_comfort_food,tag_vegan_options,tag_vegetarian_options,tag_breakfast,tag_brunch,tag_lunch,tag_dinner,tag_dessert,tag_seating,tag_catering,tag_casual,tag_cozy,tag_upscale,tag_lively,tag_quiet,tag_historic,tag_romantic,tag_trendy,tag_bar_onsite,tag_live_music,tag_outdoor_seating,tag_wifi,tag_restroom,tag_parking,tag_credit_cards,tag_debit_cards,tag_cash_only,tag_nfc_mobile_payments,tag_fast_service,tag_great_cocktails,tag_great_beer_selection,tag_groups,tag_tourists,tag_families,tag_locals,tag_kids_menu,tag_high_chairs,tag_good_for_kids,has_menu_link,has_order_links,has_reservation_link,sentiment_trend_num,category_count,cat_restaurant,cat_american_restaurant,cat_pizza_restaurant,cat_fast_food_restaurant,cat_bar,cat_italian_restaurant,cat_sandwich_shop,cat_takeout_restaurant,cat_caterer,cat_bar_&_grill,cat_breakfast_restaurant,cat_family_restaurant,cat_mexican_restaurant,cat_hamburger_restaurant,cat_seafood_restaurant,rating
2,1,0,1,0,1,0,1.01,0.0,2.0,1.0,0.5305,50.0,0.0,1.3862943611198906,0.0,0.0,1.0986122886681096,0.0,0.6666666666666666,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33
2,1,1,1,1,1,1,1.01,0.0,0.0,,0.9292,80.7,14.05,1.6094379124341003,0.0,0.0,0.0,7.6953031349635665,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1,1,0,1,0,1,0,1.01,0.0,1.0,1.0,0.879,100.0,0.0,5.459585514144159,0.0,0.0,1.3862943611198906,0.0,0.004273504273504274,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59
1,1,0,1,0,1,0,1.01,0.0,0.0,,0.352,80.7,14.05,3.8066624897703196,0.0,0.0,0.0,0.0,0.0,1,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,7,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,2.02
2,1,1,1,1,1,5,0.78,0.0,10.0,10.0,0.5306,67.5,30.0,7.688455356549944,13.076759132799308,7.56734567601324,3.713572066704308,9.261793653565098,0.00458295142071494,1,90,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0.0,8,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,4.14
2,1,1,1,1,1,3,5.46,0.0,1.0,0.0,0.8316,100.0,0.0,5.225746673713202,7.843064016692054,6.118097198041348,1.9459101490553132,8.748304912379623,0.005405405405405406,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0.0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49
2,1,1,1,1,1,7,0.32,0.0,14.0,8.0,0.6257,83.95,14.81,7.8009820712577405,12.126710123144834,7.087573705557973,4.406719247264253,9.216521231051264,0.005733005733005733,1,94,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0.0,6,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,4.26
2,1,1,1,1,1,4,0.06,0.0,61.0,12.0,0.3864,84.26,12.96,7.5953872788539725,12.470473296692585,8.063062911326792,4.6913478822291435,9.307013259236443,0.0306841046277666,1,99,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0.0,4,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,3.86
2,1,1,1,0,1,0,1.01,0.0,0.0,,0.0,80.7,14.05,1.9459101490553132,0.0,0.0,0.0,9.324472306021095,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2,1,1,1,1,1,6,1.01,0.0,1.0,2.0,0.717,80.0,20.0,5.673323267171493,0.0,0.0,1.791759469228055,9.329722128996263,0.0034482758620689655,1,92,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.09
2,1,1,1,1,1,5,0.13,0.0,0.0,0.0,0.554,100.0,0.0,4.927253685157205,6.501289670540389,4.605170185988092,0.6931471805599453,8.21554741194707,0.0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0.0,7,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2.28
2,1,1,1,1,1,3,1.83,0.0,1.0,1.0,0.6207,87.5,0.0,4.394449154672439,4.955827057601261,4.1588830833596715,2.1972245773362196,7.783640596221253,0.0125,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32
0,1,0,1,0,1,0,1.01,0.0,0.0,,0.5943,80.7,14.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
0,1,0,1,0,0,0,1.01,0.0,0.0,,0.5943,80.7,14.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1,1,0,1,0,1,0,1.01,0.0,0.0,,0.3708,80.7,14.05,5.472270673671475,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2.3
0,1,0,1,0,1,0,1.01,0.0,0.0,,0.5943,80.7,14.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0
0,1,0,1,0,1,0,1.01,0.0,0.0,,0.3974,80.7,14.05,2.639057329615259,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0.0,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.92
0,1,0,1,0,1,0,1.01,0.0,0.0,,0.4535,80.7,14.05,2.772588722239781,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.33
0,1,0,1,0,1,0,1.01,0.0,0.0,0.0,0.4998,100.0,0.0,4.955827057601261,0.0,0.0,1.0986122886681096,0.0,0.0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.86
0,1,1,1,1,1,3,28.27,0.0,3.0,1.0,0.4904,12.5,87.5,0.0,9.539068413863964,7.418180822726788,2.1972245773362196,9.24483841238375,0.0,1,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.08
2,1,1,1,1,1,6,0.99,0.0,15.0,9.0,0.4568,71.43,28.57,8.315321775377567,13.549240274928907,7.738488122494646,4.727387818712341,9.259987311865597,0.0036719706242350062,1,82,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0.0,9,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,3.96
1,1,1,1,1,1,4,0.08,0.0,17.0,1.0,0.7122,65.22,34.78,7.471932078245122,12.166120064627014,7.793586803371584,3.1780538303479458,8.506334448081361,0.009675583380762664,1,99,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.17
0,1,0,1,0,0,0,1.01,0.0,0.0,,0.5943,80.7,14.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
0,1,0,1,0,1,0,1.01,0.0,0.0,,0.5943,80.7,14.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
0,1,1,1,1,1,3,0.36,0.0,0.0,,-0.1055,80.7,14.05,1.3862943611198906,6.887552571664617,6.2324480165505225,0.0,7.022868086082641,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
2,1,0,1,0,1,0,1.01,0.0,0.0,,0.0002,80.7,14.05,4.219507705176107,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.97
0,1,0,1,0,1,0,1.01,0.0,0.0,,0.5943,80.7,14.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2,1,1,1,1,1,7,23.93,0.0,1.0,1.0,0.5986,100.0,0.0,6.804614520062624,9.485544922916851,6.46302945692067,1.791759469228055,9.313528529772352,0.0011098779134295228,1,92,1,1,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0.0,4,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1.84
4,1,1,1,1,1,2,1.01,0.0,1.0,1.0,0.7309,75.0,0.0,5.3612921657094255,0.0,0.0,1.6094379124341003,8.782783017393202,0.0047169811320754715,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.88
1,1,1,1,1,1,5,0.23,0.0,1.0,1.0,0.6091,100.0,0.0,3.8712010109078907,5.093750200806762,5.823045895483019,1.0986122886681096,6.782192056006791,0.02127659574468085,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46
2,1,1,1,1,1,8,4.61,0.0,2.0,2.0,0.6906,33.33,66.67,4.941642422609304,10.58529568842608,6.846943139585379,1.3862943611198906,9.314339961994667,0.014388489208633094,1,100,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.0,8,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.12
2,1,0,1,0,1,0,1.01,0.0,0.0,0.0,0.397,75.0,25.0,3.58351893845611,0.0,0.0,2.833213344056216,0.0,0.0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
4,1,1,1,1,0,2,6.31,0.0,0.0,0.0,0.3611,85.71,14.29,4.04305126783455,7.390798521735676,5.135798437050262,2.0794415416798357,6.364750756851911,0.0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39
1,1,1,1,1,1,7,1.58,0.0,69.0,1.0,0.0066,42.31,53.85,4.584967478670572,13.547560522081913,6.675823221634848,4.3694478524670215,9.271435471335993,0.711340206185567,1,70,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31
1,1,1,1,0,1,0,1.01,0.0,6.0,2.0,0.3597,65.38,26.92,6.990256500493881,0.0,0.0,3.295836866004329,9.300455261418444,0.005529953917050691,1,79,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0.0,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2.24
2,1,0,1,0,1,0,1.01,0.0,1.0,1.0,0.8103,100.0,0.0,4.736198448394496,0.0,0.0,0.6931471805599453,0.0,0.008849557522123894,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0.0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.61
2,1,0,1,0,1,0,1.01,0.0,3.0,1.0,0.6071,75.0,25.0,5.313205979041787,0.0,0.0,2.1972245773362196,0.0,0.01485148514851485,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0.0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.75
2,1,1,1,1,1,3,1.01,0.0,0.0,0.0,0.4879,50.0,50.0,5.501258210544727,0.0,0.0,1.0986122886681096,8.420021279663963,0.0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.36
1,1,1,1,1,1,4,1.01,0.0,2.0,1.0,0.6614,80.0,0.0,5.860786223465865,0.0,0.0,1.791759469228055,9.376701909191407,0.005714285714285714,1,98,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.23
1,1,1,1,1,1,4,1.01,0.0,1.0,1.0,0.4432,0.0,100.0,5.652489180268651,0.0,0.0,0.6931471805599453,9.376701909191407,0.0035211267605633804,1,98,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.86
2,1,1,1,0,1,0,1.01,0.0,1.0,1.0,0.5422,100.0,0.0,4.605170185988092,0.0,0.0,1.3862943611198906,9.268797941547751,0.010101010101010102,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.57
2,1,1,1,1,1,4,2.06,0.0,1.0,1.0,0.6005,100.0,0.0,5.37989735354046,4.356708826689592,5.940171252720432,2.0794415416798357,8.17131687471973,0.004629629629629629,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2.48
2,1,1,1,1,1,4,0.07,0.0,4.0,2.0,0.6434,70.0,30.0,5.583496308781699,7.459338895220295,3.4657359027997265,2.3978952727983707,8.002694162283937,0.01509433962264151,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0.0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2.66
2,1,1,1,1,1,6,0.59,,,,0.5943,80.7,14.05,8.103796712981794,12.557539048539294,7.183870715062453,0.0,9.260462981379394,0.0,1,95,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4
2,1,1,1,1,1,4,1.01,,,,0.5943,80.7,14.05,6.375024819828097,0.0,0.0,0.0,8.219056661060598,0.0,1,92,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26
2,1,1,1,1,1,1,1.01,,,,0.5943,80.7,14.05,6.706862336602747,0.0,0.0,0.0,8.61431990214696,0.0,1,99,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0.0,7,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,4.38
2,1,1,1,1,1,5,1.01,,,,0.5943,80.7,14.05,6.647688373563329,0.0,0.0,0.0,7.902117546276448,0.0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0.0,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4.59
2,1,1,1,1,1,3,1.01,,,,0.5943,80.7,14.05,6.927557906278317,0.0,0.0,0.0,7.640603826393634,0.0,1,90,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.42
2,1,1,1,1,1,3,0.1,,,,0.5943,80.7,14.05,6.693323668269949,6.594413459749778,6.86484777797086,0.0,8.34711636103872,0.0,1,99,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0.0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4.45
2,1,1,1,1,1,4,3.42,,,,0.5943,80.7,14.05,6.278521424165844,5.087596335232384,4.1588830833596715,0.0,6.652863029353347,0.0,1,100,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.2
2,1,1,1,1,1,1,1.01,,,,0.5943,80.7,14.05,6.948897222313312,0.0,0.0,0.0,9.256555795773146,0.0,1,94,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0.0,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4.25
2,1,1,1,1,1,3,1.01,,,,0.5943,80.7,14.05,6.836259277277067,0.0,0.0,0.0,7.53689712956617,0.0,1,88,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.37
2,1,1,1,1,1,5,1.22,,,,0.5943,80.7,14.05,6.617402977974478,6.421622267806518,4.219507705176107,0.0,8.962776046120291,0.0,1,95,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0.0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.3
2,1,1,1,1,1,6,0.83,,,,0.5943,80.7,14.05,6.905753276311464,9.975901233045173,7.208600337960199,0.0,9.298809019963791,0.0,1,95,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0.0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4.04
1,1,1,1,1,1,4,5.45,,,,0.5943,80.7,14.05,6.740519359606223,5.84354441703136,3.4965075614664802,0.0,8.19229373114764,0.0,1,89,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4
1,1,1,1,1,1,4,1.24,,,,0.5943,80.7,14.05,6.988413181999592,7.078341579557671,2.4849066497880004,0.0,8.962776046120291,0.0,1,95,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0.0,5,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,3.98
2,1,1,1,1,1,5,1.39,,,,0.5943,80.7,14.05,6.985641817639208,9.814383077453307,5.631211781821365,0.0,9.269834943761822,0.0,1,91,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0.0,3,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,4.02
2,1,1,1,1,1,4,2.41,,,,0.5943,80.7,14.05,6.714170529909472,6.359573868672378,3.8066624897703196,0.0,9.015419779605713,0.0,1,84,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36
2,1,1,1,1,1,1,1.01,,,,0.5943,80.7,14.05,6.994849985833071,0.0,0.0,0.0,9.239025005836092,0.0,1,98,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0.0,6,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,4.25
